,date,average block size,difficulty,estimated transaction volumes in usd,estimated transaction volumes,hash rate,market capitalization,miners revenues,number of orphaned blocks,number of transactions per blocks,number of unique addresses,total bitcoins,trade volumes,transaction fees,price
279,2017-10-13 00:00:00,1.0254950808823529,1123863285132.0,1448422309.530667,260329.37920745,7597986.382582414,92478045824.44708,10610179.122633332,10610179.122633332,2278.080882352941,660223.0,16621362.5,16621362.5,281.53458216,5563.806566666666
280,2017-10-14 00:00:00,1.0232214397163122,1123863285132.0,1023554358.7032051,178337.0127742,7877324.117236177,95407407494.04167,11022592.087366667,11022592.087366667,2079.0070921985816,594481.0,16623125.0,16623125.0,227.59563891,5739.4387333333325
281,2017-10-15 00:00:00,0.8937678615384614,1182954806242.9128,868580434.8434143,153804.2321925,11601113.065304575,93889733071.14584,14217107.120833335,14217107.120833335,1453.7076923076922,578160.0,16625562.5,16625562.5,162.70732819999998,5647.311666666667
282,2017-10-16 00:00:00,0.9177636379310344,1196792694098.0,1149273838.9302495,201231.38016053,10351762.427502545,94964431959.39334,13050105.405333335,13050105.405333335,1808.7643678160919,643456.0,16627737.5,16627737.5,193.41946089,5711.205866666667
283,2017-10-17 00:00:00,0.986573225609756,1196792694098.0,1111146061.464012,198287.46999735,9756833.55235872,93188555403.20026,12204886.78332,12204886.78332,2039.256097560976,670954.0,16629787.5,16629787.5,209.13726138,5603.712939999999
284,2017-10-18 00:00:00,1.0175214900662253,1196792694098.0,1395865356.3145823,251680.67712718,8983426.014671747,92242198387.96753,11106217.64025,11106217.64025,2182.6423841059604,646477.0,16631675.0,16631675.0,192.2026716,5546.1761000000015
285,2017-10-19 00:00:00,0.9940413202247192,1196792694098.0,1448451291.6570027,252888.26382781,10589733.977560073,95272882875.65,13368296.589000002,13368296.589000002,2005.5337078651685,692404.0,16633900.0,16633900.0,191.51239568,5727.6335
286,2017-10-20 00:00:00,0.993012631284916,1196792694098.0,1118742453.8259008,187097.57800228,10649226.865074456,99475116073.968,13875336.558720002,13875336.558720002,1745.3016759776535,644654.0,16636137.5,16636137.5,161.97244556,5979.4598399999995
287,2017-10-21 00:00:00,1.0400787516339869,1196792694098.0,929448820.6090529,154383.95991099998,9102411.789700512,100167245085.88416,12037733.180825,12037733.180825,2040.8954248366013,606416.0,16638050.0,16638050.0,167.76730117,6020.371683333334
288,2017-10-22 00:00:00,1.0052862252747252,1196792694098.0,1006861960.4571172,168281.94952755,10827705.527617602,99562135446.97876,14108349.168900002,14108349.168900002,1588.631868131868,573796.0,16640325.0,16640325.0,155.33193023,5983.184550000001
289,2017-10-23 00:00:00,0.9721712514619884,1196792694098.0,2396482266.958034,407836.91191003,10173283.7649594,97792438828.005,13224117.739933334,13224117.739933334,1848.5146198830412,640545.0,16642462.5,16642462.5,185.64433949,5876.079866666668
290,2017-10-24 00:00:00,1.0410116407185628,1196792694098.0,2102862590.159737,381933.95784933,9935312.214901865,91642025553.67166,12165126.45045,12165126.45045,2079.1616766467064,716443.0,16644550.0,16644550.0,199.79056912,5505.827766666666
291,2017-10-25 00:00:00,0.9696755567567568,1196792694098.0,2136570417.6229987,376845.26704582,11006184.19016075,94381426739.30168,13473857.950466668,13473857.950466668,1704.945945945946,636240.0,16646862.5,16646862.5,141.97537543,5669.622533333334
292,2017-10-26 00:00:00,0.7323564888888889,1233777273049.2334,1970506447.2919593,334373.01281081,12999790.28699091,98115524477.1552,13483500.697333332,13483500.697333332,1476.8166666666666,555497.0,16649112.5,16649112.5,112.65051758,5893.138416666667
293,2017-10-27 00:00:00,1.0319484615384615,1452839779145.0,952470634.5481749,165001.2667461,7510989.943594749,96114589130.80562,8162322.046433332,8162322.046433332,2372.038461538461,552374.0,16650412.5,16650412.5,166.66745997,5772.504983333332
294,2017-10-28 00:00:00,1.007806905882353,1452839779145.0,645113300.5501609,111675.11575108,6138789.857745709,96190524845.50124,6888711.1128750015,6888711.1128750015,2436.070588235294,440621.0,16651475.0,16651475.0,175.03828084,5776.696950000001
295,2017-10-29 00:00:00,1.0180084025974026,1452839779145.0,1306645347.2750108,212275.09596066,11122042.801092226,102508904908.66801,13055675.55642,13055675.55642,2168.9935064935066,666706.0,16653400.0,16653400.0,278.85712501,6155.434020000001
296,2017-10-30 00:00:00,1.0285091360544218,1452839779145.0,1681454664.1607616,275383.1152717,10616495.401042577,101694785279.22723,12373554.10683,12373554.10683,2150.183673469388,672642.0,16655237.5,16655237.5,263.59097424,6105.874220000001
297,2017-10-31 00:00:00,1.0369971739130437,1452839779145.0,1589432235.9981914,248790.18861326,9966505.886693032,106415422966.97293,12093705.3005,12093705.3005,2011.123188405797,611373.0,16656962.5,16656962.5,231.89499927,6388.645166666666
298,2017-11-01 00:00:00,1.0432853027522937,1452839779145.0,1269855999.9227078,190517.26503418,7872095.2293444965,111032844955.63876,10194586.572158333,10194586.572158333,2218.238532110092,733878.0,16658325.0,16658325.0,219.15266455,6665.306683333332
299,2017-11-02 00:00:00,1.03739566,1452839779145.0,2392765593.595849,338534.06749591,10833158.572492426,117758780931.82875,14715617.8482,14715617.8482,2276.4933333333333,704944.0,16660787.5,16660787.5,277.59079476,7068.020100000002
300,2017-11-03 00:00:00,1.046605974789916,1452839779145.0,1672135010.0887766,232314.53795784,8594305.800843991,119930391012.7365,12261316.12221,12261316.12221,2332.756302521009,670928.0,16662275.0,16662275.0,271.77385265,7197.72006
301,2017-11-04 00:00:00,1.0282480076923075,1452839779145.0,1424364752.5466845,191510.11186111,9388737.429493437,123938478074.60165,13655329.529399997,13655329.529399997,2262.4692307692308,588058.0,16663900.0,16663900.0,273.249729,7437.543316666666
302,2017-11-05 00:00:00,1.0426671631205673,1452839779145.0,1309726635.2080295,177541.60764676,10183169.058142882,122942798361.19293,13953618.89155,13953618.89155,1785.3049645390072,555458.0,16665662.5,16665662.5,197.6563993,7377.012366666668
303,2017-11-06 00:00:00,1.0445533759398498,1452839779145.0,1568492020.0405884,224420.65196173,9605400.600943282,116489128916.625,12842419.1875,12842419.1875,2037.812030075188,608650.0,16667325.0,16667325.0,240.33789733,6989.071666666668
304,2017-11-07 00:00:00,1.0263800833333334,1452839779145.0,1826009240.699988,257469.89311157,11266484.915392125,118220619187.42247,15347363.332933333,15347363.332933333,2151.5128205128203,714349.0,16669275.0,16669275.0,294.12731396,7092.127233333333
305,2017-11-08 00:00:00,1.0268310069444444,1452839779145.0,1888939271.110504,254715.51816678,10399832.22959273,123630662496.61874,15069064.604000002,15069064.604000002,2092.680555555556,646100.0,16671075.0,16671075.0,306.25172521,7415.878250000002
306,2017-11-09 00:00:00,1.024794026143791,1452839779145.0,2267000254.327105,316706.97361926,11049821.743942276,119345862425.91675,15722628.40229,15722628.40229,2230.59477124183,727945.0,16672987.5,16672987.5,361.32993999,7158.03706
307,2017-11-10 00:00:00,1.0500130666666667,1423367213138.3333,1944419256.1213691,289374.0331392,8139094.744961297,112042515457.35187,11846298.40955,11846298.40955,2264.5416666666665,619943.0,16674487.5,16674487.5,319.97295719,6719.39785
308,2017-11-11 00:00:00,1.058251325,1364422081125.0,1344145630.4237561,211248.95481320002,5426063.163307532,106103642870.71208,8125360.769566666,8125360.769566666,2432.925,455431.0,16675487.5,16675487.5,317.05792683,6362.851033333332
309,2017-11-12 00:00:00,1.0531139875000002,1364422081125.0,1844282044.7733886,322635.53941077,5426063.163307532,95327831900.68857,8791671.835166667,8791671.835166667,2324.575,467890.0,16676487.5,16676487.5,583.61046709,5716.301583333334
310,2017-11-13 00:00:00,1.0417878,1364422081125.0,2115296495.8156848,322934.81181397,9495610.535788177,109246250479.9725,16126660.187066667,16126660.187066667,2209.2785714285715,694828.0,16678237.5,16678237.5,783.38626441,6550.227533333334
311,2017-11-14 00:00:00,1.0274114609375,1364422081125.0,1833276923.3014946,276286.80002385,8681701.061292049,110677604469.44708,14299314.224833336,14299314.224833336,2124.9609375,604054.0,16679837.5,16679837.5,615.08687921,6635.412633333332
312,2017-11-15 00:00:00,1.0459106315789477,1364422081125.0,2324329725.3639817,318338.97617742,10309520.01028431,121800537300.086,17742474.705599993,17742474.705599993,2117.0263157894738,709142.0,16681737.5,16681737.5,603.50996198,7301.4299200000005
313,2017-11-16 00:00:00,1.0227893486842106,1364422081125.0,2351529593.368564,300898.31807936,10309520.01028431,130383139250.17125,18216836.5617,18216836.5617,2042.078947368421,677301.0,16683637.5,16683637.5,502.64025918,7815.0307
314,2017-11-17 00:00:00,1.0345285748502993,1364422081125.0,2803405660.0071397,360016.34646171,11326906.853404472,129929811148.99915,18692415.92218333,18692415.92218333,1836.0299401197608,684253.0,16685725.0,16685725.0,401.16643265,7786.884366666666
315,2017-11-18 00:00:00,1.0477796544117646,1364422081125.0,1971800219.2585676,252240.60494839997,9224307.377622802,130447943861.34625,15016726.676383333,15016726.676383333,1991.720588235294,614839.0,16687425.0,16687425.0,289.98839235,7817.140383333332
316,2017-11-19 00:00:00,1.042986825,1364422081125.0,1610358777.8716562,201102.44079787,10852126.326615063,133643141971.57835,17376609.324666668,17376609.324666668,1655.34375,603429.0,16689425.0,16689425.0,247.44354414,8007.654066666668
317,2017-11-20 00:00:00,1.0186825371428572,1364422081125.0,2394321375.2033195,290024.01987093,11869513.169735227,137799223020.03354,20065228.062908333,20065228.062908333,1921.1657142857143,734768.0,16691612.5,16691612.5,329.01817427,8255.596816666666
318,2017-11-21 00:00:00,1.0558941560693642,1364422081125.0,2546719238.29304,315977.96946488,11733861.590652535,134548487745.0,19226652.9,19226652.9,2145.034682080925,753813.0,16693775.0,16693775.0,310.29655182,8059.8
319,2017-11-22 00:00:00,1.0654270325203252,1364422081125.0,1730604252.1113665,209312.64225555,8342572.11358533,138037428085.9375,13902700.8525,13902700.8525,2087.0650406504064,673818.0,16695312.5,16695312.5,205.61524966,8268.035
320,2017-11-23 00:00:00,1.0568942611464969,1364422081125.0,2455560232.7571115,301334.55632408,10648648.95799103,136067805658.125,17540614.875,17540614.875,2243.356687898089,747161.0,16697587.5,16697587.5,265.91956914,8148.95
321,2017-11-24 00:00:00,1.0486119731543626,1361966821649.114,2691426205.2664666,326194.79733613,9977010.84137572,137786800128.58334,16712356.61416667,16712356.61416667,2051.9127516778517,698358.0,16699450.0,16699450.0,233.53648718,8250.978333333334
322,2017-11-25 00:00:00,1.0478601025641026,1347001430558.0,2368622335.772957,272023.83708873,10445729.471507464,145425891723.50668,18041747.856533334,18041747.856533334,2158.2628205128203,697525.0,16701400.0,16701400.0,195.63976527,8707.407266666667
323,2017-11-26 00:00:00,1.0422233725490195,1347001430558.0,2264912543.133489,243954.91839899,10244850.058593854,155075955186.3375,18860738.1297,18860738.1297,2154.751633986928,712606.0,16703312.5,16703312.5,191.22207725,9284.1438
324,2017-11-27 00:00:00,1.0473966470588236,1347001430558.0,3413320841.861484,351226.30299864,11383166.73177095,162348370564.33438,22128557.82885,22128557.82885,2230.917647058824,829650.0,16705437.5,16705437.5,236.50308309999997,9718.29505
325,2017-11-28 00:00:00,1.0628057435897436,1347001430558.0,3250901799.032733,326641.43863906,10445729.471507464,166280421452.90775,21029651.136660002,21029651.136660002,2346.00641025641,816744.0,16707387.5,16707387.5,245.23091351,9952.508820000001
326,2017-11-29 00:00:00,1.0644090057803468,1347001430558.0,3966055569.859264,401449.92007985,11584046.144684555,165079130752.25,23310275.2025,23310275.2025,2301.098265895954,903004.0,16709550.0,16709550.0,290.90212855,9879.328333333333
327,2017-11-30 00:00:00,1.0683024131736527,1347001430558.0,3480444824.0897946,342989.77351868,11182287.318857346,169579202441.65,22988871.266,22988871.266,2301.7125748502995,851419.0,16711637.5,16711637.5,270.63114407,10147.372
328,2017-12-01 00:00:00,1.0680846666666668,1347001430558.0,2679696382.877805,246207.09749195,12253644.187729908,181912888874.6,26605722.884,26605722.884,2256.3278688524592,869274.0,16713925.0,16713925.0,247.0519056,10883.912
329,2017-12-02 00:00:00,1.0362984223602485,1347001430558.0,1985357942.7941227,179323.62857233,10780528.493030138,185068301099.4792,23388265.604166664,23388265.604166664,2027.043478260869,683882.0,16715937.5,16715937.5,190.29585342,11071.368333333332
330,2017-12-03 00:00:00,1.0473750397727273,1347001430558.0,2019481499.029924,178200.72874838,11784925.557598162,189460332831.525,26076363.222,26076363.222,2005.9318181818185,762992.0,16718137.5,16718137.5,187.45114274,11332.622
331,2017-12-04 00:00:00,1.0683003977900551,1347001430558.0,2601197062.1961107,224534.76332377,12119724.579120835,193702991532.0,27786214.755,27786214.755,2213.734806629834,885109.0,16720400.0,16720400.0,226.11990963,11584.83
332,2017-12-05 00:00:00,1.0586585337078651,1347001430558.0,2667850402.160009,224596.15062817,11918845.16620723,198638586220.8333,28080616.4,28080616.4,2279.2640449438204,891235.0,16722625.0,16722625.0,219.679754,11878.433333333334
333,2017-12-06 00:00:00,1.0590462234042552,1407975304733.0,3627399597.0225577,267883.09243663,14867776.058905555,226472551975.50006,34001400.78,34001400.78,2359.505319148936,978251.0,16724975.0,16724975.0,257.16995428,13540.98
334,2017-12-07 00:00:00,1.045315112582781,1590896927258.0,5615762340.673314,340308.56761298,11941671.196248613,276026211047.2292,35850533.44583334,35850533.44583334,2465.8609271523183,869098.0,16726862.5,16726862.5,361.57706839,16501.971666666668
335,2017-12-08 00:00:00,1.0513528910256411,1590896927258.0,4799300874.737941,299816.95225019,12337090.772283334,267785606695.25,40290718.09,40290718.09,2468.538461538461,902011.0,16728825.0,16728825.0,641.42966479,16007.436666666665
336,2017-12-09 00:00:00,1.051266287356322,1590896927258.0,3891389970.1608524,256978.97309502,13760601.246008333,253354758199.1755,40234510.342191696,40234510.342191696,2318.385057471264,877574.0,16731000.0,16731000.0,567.08842445,15142.834152123332
337,2017-12-10 00:00:00,1.0564589268292683,1590896927258.0,3572482517.4345384,240250.79800539,12969762.093938887,248817190555.25,36118756.345,36118756.345,2081.829268292683,739391.0,16733050.0,16733050.0,458.10029691,14869.805
338,2017-12-11 00:00:00,1.060447970760234,1590896927258.0,4271582103.697328,254835.48340836,13523349.500387505,280517165313.5416,42517108.925,42517108.925,2155.5438596491226,867654.0,16735187.5,16735187.5,483.63865068,16762.116666666665
339,2017-12-12 00:00:00,1.0613131538461538,1590896927258.0,5760245259.91769,333417.11714816,12337090.772283334,289157370724.0833,41532449.57333333,41532449.57333333,2390.878205128205,867771.0,16737137.5,16737137.5,537.94407913,17276.393333333333
340,2017-12-13 00:00:00,1.0570646720430106,1590896927258.0,4658395921.1318655,277147.44766784,14709608.228491673,281363023502.9166,47718952.96666666,47718952.96666666,2282.682795698925,958476.0,16739462.5,16739462.5,604.2979452000001,16808.366666666665
341,2017-12-14 00:00:00,1.0418373081081078,1590896927258.0,3587876010.826229,215114.76966373,14630524.313284725,279234257113.3,47709970.56600001,47709970.56600001,2652.1297297297297,1072861.0,16741775.0,16741775.0,644.60794431,16678.892
342,2017-12-15 00:00:00,1.0579387692307691,1590896927258.0,4213976777.532528,237114.58974744,13365181.669973612,297570694261.24994,46748982.95,46748982.95,2400.449704142012,942513.0,16743887.5,16743887.5,592.70393429,17771.899999999998
343,2017-12-16 00:00:00,1.056583701754386,1590896927258.0,3581766251.643578,183692.72378102,13523349.500387505,326525438567.0834,50569835.225,50569835.225,2129.953216374269,819304.0,16746025.0,16746025.0,534.01138337,19498.683333333334
344,2017-12-17 00:00:00,1.0410744216216217,1590896927258.0,5065451796.192873,262597.62854759,14630524.313284725,323071829482.4375,53191582.1375,53191582.1375,2118.4324324324325,877464.0,16748337.5,16748337.5,535.43867532,19289.785
345,2017-12-18 00:00:00,1.042035054945055,1718045833483.0881,4873481581.503874,257014.99948953,16946489.2356708,317622713303.875,52600190.39333333,52600190.39333333,2166.148351648352,922523.0,16750612.5,16750612.5,587.12548366,18961.856666666667
346,2017-12-19 00:00:00,1.0601594,1873105475221.0,3771403823.796258,212627.84463853,13035760.950516,297138524342.9792,41629001.08166667,41629001.08166667,2704.442857142857,887697.0,16752362.5,16752362.5,662.59550536,17737.111666666668
347,2017-12-20 00:00:00,1.0728001397058824,1873105475221.0,5152140336.2305355,321480.90606417,12663310.637644118,268505157145.3125,40786861.391666666,40786861.391666666,2722.625,853863.0,16754062.5,16754062.5,911.59174277,16026.271666666667
348,2017-12-21 00:00:00,1.0386920909090909,1873105475221.0,3660301618.007432,228091.56174431,12290860.324772233,268887463900.875,43552942.14,43552942.14,2541.530303030303,840739.0,16755712.5,16755712.5,1128.76167038,16047.51
349,2017-12-22 00:00:00,1.0623190645161291,1873105475221.0,4421187412.932477,291040.97295675,14432449.623785572,254564539479.25,51049170.6725,51049170.6725,2455.793548387097,890731.0,16757650.0,16757650.0,1495.94647734,15190.945
350,2017-12-23 00:00:00,1.0600379640287771,1873105475221.0,2465336231.04408,160500.92664724,12942648.37229803,257428577373.0625,41833672.649166666,41833672.649166666,2217.345323741007,729637.0,16759387.5,16759387.5,1065.61559484,15360.261666666667
351,2017-12-24 00:00:00,1.0641428618421054,1873105475221.0,2547688081.564038,182640.77134053,14153111.889131663,233806132562.8125,37634874.15000001,37634874.15000001,1838.967105263158,652209.0,16761287.5,16761287.5,881.12136284,13949.175
352,2017-12-25 00:00:00,1.0507459555555556,1873105475221.0,2519602087.6167035,178454.3545159,12570198.059426146,236676918975.95834,32706729.13416667,32706729.13416667,1695.7481481481482,565074.0,16762975.0,16762975.0,689.39441204,14119.028333333335
353,2017-12-26 00:00:00,1.0503131197183098,1873105475221.0,3172612010.674565,198300.04538861,13221986.106951945,268220045546.25,38893686.49833333,38893686.49833333,1742.5352112676055,605853.0,16764750.0,16764750.0,725.62381816,15999.048333333332
354,2017-12-27 00:00:00,1.0675947884615389,1873105475221.0,4694566031.243938,301139.85275459,14525562.20200355,261381479588.5,41529952.92,41529952.92,1972.0641025641025,749191.0,16766700.0,16766700.0,784.81712352,15589.321666666665
355,2017-12-28 00:00:00,1.0832030402684565,1873105475221.0,3618298008.331072,251609.98992955,13873774.154477747,241141682463.85416,37008426.91916667,37008426.91916667,2047.335570469799,741488.0,16768562.5,16768562.5,785.83389168,14380.581666666667
356,2017-12-29 00:00:00,1.0477537151515153,1873105475221.0,3682930089.233883,251563.85726051,15363575.405965287,245524297887.5,40531227.59,40531227.59,2144.387878787879,838925.0,16770625.0,16770625.0,785.79504963,14640.14
357,2017-12-30 00:00:00,1.0368820136054422,1873105475221.0,3942726332.102162,298339.39351421,13687548.998041805,221657719330.97495,33640243.617,33640243.617,2342.904761904762,815099.0,16772462.5,16772462.5,778.5711097,13215.574
358,2017-12-31 00:00:00,1.0370569693251537,1873105475221.0,3322403204.5571837,234540.65257197,15177350.249529347,237620437837.5,35435185.8625,35435185.8625,1781.7300613496932,678712.0,16774500.0,16774500.0,545.14452622,14165.575
359,2018-01-01 00:00:00,1.0433825,1922580604979.8333,2552418375.919004,184794.66267849,14975580.959688298,231719459004.0,32334328.986666664,32334328.986666664,1549.7243589743591,593282.0,16776450.0,16776450.0,469.41303646,13812.186666666665
360,2018-01-02 00:00:00,1.041367596491228,1931136454487.0,3526212014.8420205,234989.05082007,16415540.667350635,251777079094.125,40553327.641666666,40553327.641666666,1994.0350877192984,850801.0,16778587.5,16778587.5,649.16497626,15005.856666666668
361,2018-01-03 00:00:00,1.0655132101910827,1931136454487.0,2850171440.746601,189339.12821418,15071578.273532456,252602010060.5833,39612658.07583333,39612658.07583333,2522.0573248407645,937530.0,16780550.0,16780550.0,749.68547259,15053.261666666665
362,2018-01-04 00:00:00,1.0658327023809524,1931136454487.0,4053543883.551839,266691.83551222,16127548.72581817,255085455190.75006,42527795.29000001,42527795.29000001,2529.809523809524,1054711.0,16782650.0,16782650.0,778.26109477,15199.355
363,2018-01-05 00:00:00,1.0676357972027972,1931136454487.0,5164208947.919582,300697.15059168,13727615.879714275,288257943757.5,41569957.46,41569957.46,2396.552447552448,888402.0,16784437.5,16784437.5,701.35602085,17174.12
364,2018-01-06 00:00:00,1.0546091607142858,1931136454487.0,3932860281.582775,227080.97000697,16127548.72581817,290729366696.925,46900388.18399999,46900388.18399999,2135.9940476190477,889098.0,16786537.5,16786537.5,694.47790564,17319.198
